market,report,contract_name,report_date,category,long,short,open_interest
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-01,other_rept,122391,136812,720008
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-08,asset_manager,148805,173657,701005
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-08,dealer,160166,204356,701005
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-08,leveraged_funds,189144,105278,701005
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-08,nonreportable,84789,83453,701005
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-08,other_rept,118101,134261,701005
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-15,asset_manager,151114,176243,711644
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-15,dealer,164929,205126,711644
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-15,leveraged_funds,189050,109840,711644
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-15,nonreportable,85885,84910,711644
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-15,other_rept,120666,135525,711644
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-22,asset_manager,167481,156668,704672
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-22,dealer,187334,179096,704672
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-22,leveraged_funds,137906,158056,704672
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-22,nonreportable,83602,85519,704672
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-22,other_rept,128349,125333,704672
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-29,asset_manager,158377,159575,691198
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-29,dealer,177333,182090,691198
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-29,leveraged_funds,146310,143994,691198
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-29,nonreportable,86614,79271,691198
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-08-29,other_rept,122564,126268,691198
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-05,asset_manager,158622,167049,707979
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-05,dealer,176346,191803,707979
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-05,leveraged_funds,158529,138822,707979
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-05,nonreportable,88563,81351,707979
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-05,other_rept,125919,128954,707979
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-12,asset_manager,155035,167417,700983
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-12,dealer,168237,196274,700983
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-12,leveraged_funds,171596,122816,700983
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-12,nonreportable,84444,83793,700983
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-12,other_rept,121671,130683,700983
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-19,asset_manager,148770,172269,697911
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-19,dealer,163221,199693,697911
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-19,leveraged_funds,180220,112903,697911
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-19,nonreportable,82901,84597,697911
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-19,other_rept,122799,128449,697911
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-26,asset_manager,159176,164361,703340
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-26,dealer,179390,186347,703340
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-26,leveraged_funds,156161,139241,703340
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-26,nonreportable,82764,86038,703340
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-09-26,other_rept,125849,127353,703340
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-03,asset_manager,168514,167246,729914
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-03,dealer,193397,186158,729914
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-03,leveraged_funds,145099,161465,729914
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-03,nonreportable,90998,84182,729914
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-03,other_rept,131906,130863,729914
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-10,asset_manager,168432,170807,737477
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-10,dealer,189200,194288,737477
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-10,leveraged_funds,157874,151866,737477
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-10,nonreportable,90126,86869,737477
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-10,other_rept,131845,133647,737477
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-17,asset_manager,165504,169738,728789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-17,dealer,188062,190909,728789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-17,leveraged_funds,160136,145955,728789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-17,nonreportable,81954,92956,728789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-17,other_rept,133133,129231,728789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-24,asset_manager,164706,164815,716350
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-24,dealer,189476,183026,716350
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-24,leveraged_funds,148052,152815,716350
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-24,nonreportable,84641,87283,716350
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-24,other_rept,129475,128411,716350
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-31,asset_manager,160475,166961,711817
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-31,dealer,180967,189178,711817
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-31,leveraged_funds,160452,138511,711817
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-31,nonreportable,83172,87664,711817
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-10-31,other_rept,126751,129503,711817
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-07,asset_manager,164299,165294,716507
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-07,dealer,183788,188796,716507
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-07,leveraged_funds,151309,149624,716507
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-07,nonreportable,86148,85813,716507
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-07,other_rept,130963,126980,716507
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-14,asset_manager,163228,167811,719650
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-14,dealer,186001,188217,719650
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-14,leveraged_funds,154936,147317,719650
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-14,nonreportable,83882,88834,719650
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-14,other_rept,131603,127471,719650
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-21,asset_manager,166202,165802,721748
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-21,dealer,185689,189620,721748
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-21,leveraged_funds,151010,152125,721748
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-21,nonreportable,87538,85681,721748
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-21,other_rept,131309,128520,721748
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-28,asset_manager,169640,163303,723789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-28,dealer,190444,185926,723789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-28,leveraged_funds,148541,155451,723789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-28,nonreportable,84201,89508,723789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-11-28,other_rept,130963,129601,723789
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-05,asset_manager,163811,159853,703617
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-05,dealer,185488,180392,703617
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-05,leveraged_funds,139960,155559,703617
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-05,nonreportable,85047,83822,703617
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-05,other_rept,129311,123991,703617
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-12,asset_manager,167485,157929,707422
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-12,dealer,188283,179577,707422
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-12,leveraged_funds,135971,161146,707422
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-12,nonreportable,86418,83363,707422
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-12,other_rept,129265,125407,707422
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-19,asset_manager,162127,161271,703040
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-19,dealer,180284,185296,703040
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-19,leveraged_funds,153231,142046,703040
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-19,nonreportable,83354,85377,703040
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-19,other_rept,124044,129050,703040
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-26,asset_manager,170008,158065,713201
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-26,dealer,191445,179419,713201
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-26,leveraged_funds,136736,162808,713201
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-26,nonreportable,85459,85710,713201
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2017-12-26,other_rept,129553,127199,713201
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-02,asset_manager,161348,166714,713179
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-02,dealer,187485,183368,713179
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-02,leveraged_funds,150293,149242,713179
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-02,nonreportable,86279,84885,713179
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-02,other_rept,127774,128970,713179
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-09,asset_manager,160962,158896,695344
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-09,dealer,181949,179630,695344
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-09,leveraged_funds,144323,147721,695344
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-09,nonreportable,82006,84877,695344
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-09,other_rept,126104,124220,695344
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-16,asset_manager,166891,159412,709355
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-16,dealer,191781,177084,709355
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-16,leveraged_funds,137677,160253,709355
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-16,nonreportable,83371,86873,709355
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-16,other_rept,129635,125733,709355
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-23,asset_manager,163936,159818,703812
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-23,dealer,186672,179311,703812
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-23,leveraged_funds,142297,153304,703812
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-23,nonreportable,84696,84218,703812
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-23,other_rept,126211,127161,703812
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-30,asset_manager,168725,162110,719206
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-30,dealer,194610,179377,719206
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-30,leveraged_funds,135696,166370,719206
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-30,nonreportable,88040,84570,719206
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-01-30,other_rept,132135,126779,719206
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-06,asset_manager,171364,157112,714078
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-06,dealer,194895,176425,714078
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-06,leveraged_funds,127882,172030,714078
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-06,nonreportable,87399,83981,714078
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-06,other_rept,132538,124530,714078
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-13,asset_manager,166227,156261,701061
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-13,dealer,190682,173870,701061
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-13,leveraged_funds,131352,163093,701061
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-13,nonreportable,83890,84365,701061
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-13,other_rept,128910,123472,701061
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-20,asset_manager,167569,157322,706286
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-20,dealer,192191,175078,706286
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-20,leveraged_funds,135453,161187,706286
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-20,nonreportable,82731,86778,706286
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-20,other_rept,128342,125921,706286
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-27,asset_manager,158417,160233,692716
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-27,dealer,178248,181965,692716
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-27,leveraged_funds,148567,142373,692716
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-27,nonreportable,81369,84882,692716
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-02-27,other_rept,126115,123263,692716
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-06,asset_manager,160475,166143,710039
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-06,dealer,179802,189418,710039
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-06,leveraged_funds,161801,136416,710039
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-06,nonreportable,80670,89739,710039
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-06,other_rept,127291,128323,710039
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-13,asset_manager,159388,164065,703159
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-13,dealer,175125,190517,703159
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-13,leveraged_funds,159928,135399,703159
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-13,nonreportable,85673,83085,703159
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-13,other_rept,123045,130093,703159
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-20,asset_manager,151763,165927,690630
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-20,dealer,165665,193463,690630
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-20,leveraged_funds,167701,122364,690630
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-20,nonreportable,86207,79543,690630
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-20,other_rept,119294,129333,690630
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-27,asset_manager,157502,169802,711532
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-27,dealer,176888,193109,711532
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-27,leveraged_funds,166221,132622,711532
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-27,nonreportable,83100,87669,711532
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-03-27,other_rept,127821,128330,711532
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-03,asset_manager,165864,162775,714434
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-03,dealer,186950,184556,714434
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-03,leveraged_funds,146272,153790,714434
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-03,nonreportable,88229,83236,714434
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-03,other_rept,127119,130077,714434
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-10,asset_manager,161989,161705,703683
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-10,dealer,183603,182312,703683
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-10,leveraged_funds,147297,148249,703683
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-10,nonreportable,85027,83858,703683
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-10,other_rept,125767,127559,703683
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-17,asset_manager,161992,156439,692243
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-17,dealer,182327,177640,692243
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-17,leveraged_funds,140227,150515,692243
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-17,nonreportable,83186,82952,692243
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-17,other_rept,124511,124697,692243
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-24,asset_manager,161302,164400,708048
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-24,dealer,180675,187510,708048
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-24,leveraged_funds,152687,144693,708048
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-24,nonreportable,86340,83591,708048
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-04-24,other_rept,127044,127854,708048
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-01,asset_manager,157022,166314,702906
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-01,dealer,174970,190541,702906
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-01,leveraged_funds,160915,134305,702906
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-01,nonreportable,84774,83925,702906
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-01,other_rept,125225,127821,702906
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-08,asset_manager,154384,172234,710038
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-08,dealer,172602,196618,710038
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-08,leveraged_funds,171674,126542,710038
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-08,nonreportable,85761,84648,710038
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-08,other_rept,125617,129996,710038
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-15,asset_manager,158942,171738,718870
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-15,dealer,170622,203190,718870
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-15,leveraged_funds,180422,121504,718870
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-15,nonreportable,84946,87582,718870
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-15,other_rept,123938,134856,718870
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-22,asset_manager,158961,167683,710096
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-22,dealer,173243,196006,710096
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-22,leveraged_funds,170227,128013,710096
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-22,nonreportable,82188,88237,710096
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-22,other_rept,125477,130157,710096
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-29,asset_manager,155056,165750,697405
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-29,dealer,172493,190157,697405
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-29,leveraged_funds,162253,130657,697405
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-29,nonreportable,84702,82676,697405
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-05-29,other_rept,122901,128165,697405
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-05,asset_manager,149717,162751,679280
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-05,dealer,160672,192554,679280
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-05,leveraged_funds,169395,115903,679280
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-05,nonreportable,80994,82034,679280
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-05,other_rept,118502,126038,679280
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-12,asset_manager,151001,163585,683884
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-12,dealer,165692,189928,683884
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-12,leveraged_funds,168590,118641,683884
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-12,nonreportable,78173,85959,683884
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-12,other_rept,120428,125771,683884
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-19,asset_manager,144952,159302,661423
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-19,dealer,155868,188071,661423
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-19,leveraged_funds,164287,113510,661423
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-19,nonreportable,79801,78943,661423
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-19,other_rept,116515,121597,661423
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-26,asset_manager,134438,156724,632961
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-26,dealer,145386,183754,632961
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-26,leveraged_funds,165111,100732,632961
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-26,nonreportable,79658,72253,632961
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-06-26,other_rept,108368,119498,632961
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-03,asset_manager,132112,153588,621088
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-03,dealer,143929,179037,621088
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-03,leveraged_funds,162596,98261,621088
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-03,nonreportable,76642,72419,621088
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-03,other_rept,105809,117783,621088
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-10,asset_manager,130627,150813,611826
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-10,dealer,141712,176437,611826
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-10,leveraged_funds,161967,95000,611826
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-10,nonreportable,73107,73731,611826
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-10,other_rept,104413,115845,611826
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-17,asset_manager,127806,149018,601790
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-17,dealer,133263,179668,601790
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-17,leveraged_funds,166186,86566,601790
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-17,nonreportable,70931,73497,601790
6e,tff,EURO FX - CHICAGO MERCANTILE EXCHANGE,2018-07-17,other_rept,103604,113041,601790
